Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,File Size (bytes)
148,2.0265579223632812e-05,1.3589859008789062e-05,1.2874603271484375e-05,32
149,3.647804260253906e-05,1.5020370483398438e-05,1.3589859008789062e-05,32
150,2.1219253540039062e-05,1.3589859008789062e-05,1.3113021850585938e-05,32
151,2.1219253540039062e-05,1.4781951904296875e-05,1.2636184692382812e-05,32
152,5.9604644775390625e-05,1.6689300537109375e-05,1.5020370483398438e-05,32
153,2.2172927856445312e-05,1.3828277587890625e-05,1.33514404296875e-05,32
154,7.772445678710938e-05,3.457069396972656e-05,1.52587890625e-05,32
155,2.4318695068359375e-05,1.4066696166992188e-05,1.3589859008789062e-05,32
156,2.3126602172851562e-05,1.5020370483398438e-05,1.4066696166992188e-05,32
157,4.601478576660156e-05,3.075599670410156e-05,2.6464462280273438e-05,32
158,2.5033950805664062e-05,1.3589859008789062e-05,1.2636184692382812e-05,32
159,1.8835067749023438e-05,1.3589859008789062e-05,1.239776611328125e-05,32
160,3.24249267578125e-05,2.956390380859375e-05,2.7179718017578125e-05,32
