Number of Attributes,Key Generation Time,Encryption Time,Decryption Time,Re-Key Generation Time,Re-Encryption Time,Re-Decryption Time,File Size (bytes)
83,2.4080276489257812e-05,1.6689300537109375e-05,2.288818359375e-05,2.288818359375e-05,2.2172927856445312e-05,1.6689300537109375e-05,32
84,0.0001327991485595703,0.0002779960632324219,3.647804260253906e-05,3.457069396972656e-05,1.7642974853515625e-05,1.5497207641601562e-05,32
85,6.198883056640625e-05,3.0517578125e-05,9.059906005859375e-06,1.0728836059570312e-05,8.106231689453125e-06,7.3909759521484375e-06,32
86,1.4543533325195312e-05,1.049041748046875e-05,7.3909759521484375e-06,1.1205673217773438e-05,7.3909759521484375e-06,7.3909759521484375e-06,32
87,3.719329833984375e-05,1.3589859008789062e-05,1.3589859008789062e-05,3.3855438232421875e-05,8.58306884765625e-06,8.106231689453125e-06,32
88,1.430511474609375e-05,1.1205673217773438e-05,7.3909759521484375e-06,1.6689300537109375e-05,7.62939453125e-06,7.3909759521484375e-06,32
89,9.298324584960938e-06,7.867813110351562e-06,7.3909759521484375e-06,1.4781951904296875e-05,8.58306884765625e-06,7.152557373046875e-06,32
90,1.8596649169921875e-05,9.059906005859375e-06,9.775161743164062e-06,1.1444091796875e-05,1.0251998901367188e-05,8.106231689453125e-06,32
91,1.1205673217773438e-05,7.867813110351562e-06,7.3909759521484375e-06,9.5367431640625e-06,7.867813110351562e-06,7.867813110351562e-06,32
92,3.600120544433594e-05,9.5367431640625e-06,7.62939453125e-06,2.8848648071289062e-05,8.58306884765625e-06,7.62939453125e-06,32
93,2.6941299438476562e-05,1.5735626220703125e-05,1.5020370483398438e-05,3.075599670410156e-05,1.6927719116210938e-05,1.5974044799804688e-05,32
94,2.6941299438476562e-05,1.71661376953125e-05,1.71661376953125e-05,3.981590270996094e-05,2.002716064453125e-05,1.7404556274414062e-05,32
95,3.62396240234375e-05,2.1457672119140625e-05,1.7881393432617188e-05,2.9087066650390625e-05,1.8596649169921875e-05,1.6450881958007812e-05,32
96,2.7179718017578125e-05,1.7642974853515625e-05,1.6927719116210938e-05,8.082389831542969e-05,1.9311904907226562e-05,1.621246337890625e-05,32
97,2.8848648071289062e-05,1.9311904907226562e-05,2.0503997802734375e-05,2.6702880859375e-05,1.9073486328125e-05,1.71661376953125e-05,32
98,5.459785461425781e-05,1.9550323486328125e-05,1.9073486328125e-05,2.8848648071289062e-05,1.7404556274414062e-05,1.7642974853515625e-05,32
99,2.8133392333984375e-05,1.7881393432617188e-05,1.6689300537109375e-05,2.4318695068359375e-05,1.811981201171875e-05,1.7404556274414062e-05,32
100,3.647804260253906e-05,1.9073486328125e-05,1.7642974853515625e-05,3.528594970703125e-05,2.002716064453125e-05,1.6927719116210938e-05,32
101,3.0517578125e-05,5.841255187988281e-05,1.9788742065429688e-05,2.7894973754882812e-05,1.811981201171875e-05,1.6927719116210938e-05,32
102,2.765655517578125e-05,1.8358230590820312e-05,1.6450881958007812e-05,2.5033950805664062e-05,1.8358230590820312e-05,1.6450881958007812e-05,32
103,3.528594970703125e-05,2.0265579223632812e-05,1.7642974853515625e-05,3.0517578125e-05,1.8596649169921875e-05,1.6927719116210938e-05,32
104,2.765655517578125e-05,1.9073486328125e-05,1.71661376953125e-05,2.6226043701171875e-05,1.811981201171875e-05,1.7404556274414062e-05,32
105,3.075599670410156e-05,6.103515625e-05,2.193450927734375e-05,3.910064697265625e-05,1.7642974853515625e-05,1.5974044799804688e-05,32
106,2.574920654296875e-05,1.71661376953125e-05,1.5735626220703125e-05,2.288818359375e-05,1.7404556274414062e-05,1.7642974853515625e-05,32
107,2.8848648071289062e-05,1.811981201171875e-05,1.6927719116210938e-05,2.3365020751953125e-05,1.7881393432617188e-05,1.6927719116210938e-05,32
108,6.508827209472656e-05,1.8835067749023438e-05,2.9325485229492188e-05,3.743171691894531e-05,2.0265579223632812e-05,1.6927719116210938e-05,32
109,2.574920654296875e-05,3.0279159545898438e-05,1.7881393432617188e-05,2.8133392333984375e-05,1.7881393432617188e-05,7.176399230957031e-05,32
110,4.792213439941406e-05,1.5020370483398438e-05,1.4066696166992188e-05,1.8596649169921875e-05,7.867813110351562e-06,7.3909759521484375e-06,32
111,1.2159347534179688e-05,1.2159347534179688e-05,7.62939453125e-06,1.0013580322265625e-05,7.62939453125e-06,7.3909759521484375e-06,32
112,9.322166442871094e-05,9.059906005859375e-05,1.8358230590820312e-05,3.9577484130859375e-05,2.47955322265625e-05,2.6941299438476562e-05,32
113,2.4080276489257812e-05,9.298324584960938e-06,7.62939453125e-06,2.4080276489257812e-05,9.5367431640625e-06,7.62939453125e-06,32
114,1.049041748046875e-05,7.867813110351562e-06,7.3909759521484375e-06,9.775161743164062e-06,7.62939453125e-06,7.3909759521484375e-06,32
115,2.3365020751953125e-05,1.0013580322265625e-05,8.106231689453125e-06,1.0967254638671875e-05,7.867813110351562e-06,7.3909759521484375e-06,32
116,1.1444091796875e-05,8.106231689453125e-06,7.62939453125e-06,9.775161743164062e-06,7.62939453125e-06,7.3909759521484375e-06,32
117,1.0728836059570312e-05,7.867813110351562e-06,7.62939453125e-06,9.298324584960938e-06,7.867813110351562e-06,7.3909759521484375e-06,32
118,2.956390380859375e-05,9.059906005859375e-06,8.821487426757812e-06,1.0013580322265625e-05,7.867813110351562e-06,7.3909759521484375e-06,32
119,1.0013580322265625e-05,7.867813110351562e-06,4.9114227294921875e-05,6.246566772460938e-05,1.2874603271484375e-05,9.059906005859375e-06,32
120,1.049041748046875e-05,7.867813110351562e-06,7.62939453125e-06,9.5367431640625e-06,7.867813110351562e-06,7.152557373046875e-06,32
121,1.0013580322265625e-05,7.62939453125e-06,7.62939453125e-06,9.298324584960938e-06,7.62939453125e-06,7.3909759521484375e-06,32
122,1.0251998901367188e-05,7.867813110351562e-06,7.867813110351562e-06,1.1920928955078125e-05,7.62939453125e-06,7.62939453125e-06,32
123,9.775161743164062e-06,7.62939453125e-06,7.867813110351562e-06,2.3365020751953125e-05,9.775161743164062e-06,9.775161743164062e-06,32
124,1.0251998901367188e-05,7.62939453125e-06,7.3909759521484375e-06,9.298324584960938e-06,1.0013580322265625e-05,8.106231689453125e-06,32
125,9.775161743164062e-06,7.3909759521484375e-06,7.62939453125e-06,9.059906005859375e-06,9.059906005859375e-06,1.049041748046875e-05,32
126,3.647804260253906e-05,9.059906005859375e-06,7.62939453125e-06,2.3126602172851562e-05,9.298324584960938e-06,8.58306884765625e-06,32
127,1.0013580322265625e-05,7.62939453125e-06,7.3909759521484375e-06,5.8650970458984375e-05,1.6927719116210938e-05,2.1696090698242188e-05,32
128,1.7881393432617188e-05,8.106231689453125e-06,9.5367431640625e-06,1.6689300537109375e-05,7.3909759521484375e-06,7.62939453125e-06,32
129,9.775161743164062e-06,8.821487426757812e-06,9.5367431640625e-06,9.5367431640625e-06,7.62939453125e-06,1.1920928955078125e-05,32
130,3.743171691894531e-05,1.7642974853515625e-05,1.52587890625e-05,4.0531158447265625e-05,1.621246337890625e-05,1.621246337890625e-05,32
131,3.337860107421875e-05,1.8596649169921875e-05,5.698204040527344e-05,3.409385681152344e-05,1.811981201171875e-05,1.6689300537109375e-05,32
132,2.765655517578125e-05,1.8358230590820312e-05,1.7881393432617188e-05,2.574920654296875e-05,1.811981201171875e-05,1.9788742065429688e-05,32
133,2.86102294921875e-05,1.8596649169921875e-05,1.7642974853515625e-05,2.5987625122070312e-05,1.7881393432617188e-05,0.00024819374084472656,32
134,4.100799560546875e-05,2.0265579223632812e-05,1.7881393432617188e-05,2.6941299438476562e-05,1.9311904907226562e-05,1.71661376953125e-05,32
135,2.765655517578125e-05,1.8358230590820312e-05,1.5974044799804688e-05,6.532669067382812e-05,2.288818359375e-05,1.7642974853515625e-05,32
136,7.843971252441406e-05,2.1696090698242188e-05,1.71661376953125e-05,2.1219253540039062e-05,1.6927719116210938e-05,1.621246337890625e-05,32
137,2.765655517578125e-05,1.811981201171875e-05,1.6689300537109375e-05,3.3855438232421875e-05,1.8835067749023438e-05,1.7642974853515625e-05,32
138,3.1948089599609375e-05,3.0279159545898438e-05,1.6450881958007812e-05,2.6702880859375e-05,3.266334533691406e-05,1.5974044799804688e-05,32
139,2.3603439331054688e-05,3.3855438232421875e-05,1.6927719116210938e-05,4.291534423828125e-05,1.8358230590820312e-05,1.6450881958007812e-05,32
140,9.894371032714844e-05,2.956390380859375e-05,1.8596649169921875e-05,2.7418136596679688e-05,1.8835067749023438e-05,1.7642974853515625e-05,32
141,2.765655517578125e-05,1.9073486328125e-05,0.0002391338348388672,5.054473876953125e-05,2.384185791015625e-05,1.7642974853515625e-05,32
142,3.1948089599609375e-05,1.8596649169921875e-05,1.621246337890625e-05,6.175041198730469e-05,2.4318695068359375e-05,1.8358230590820312e-05,32
143,2.8848648071289062e-05,1.8835067749023438e-05,1.7881393432617188e-05,3.0040740966796875e-05,1.9550323486328125e-05,1.621246337890625e-05,32
144,2.6941299438476562e-05,1.7881393432617188e-05,1.6927719116210938e-05,2.5272369384765625e-05,1.8358230590820312e-05,1.71661376953125e-05,32
145,3.528594970703125e-05,1.9073486328125e-05,1.6927719116210938e-05,2.7894973754882812e-05,1.8835067749023438e-05,1.7404556274414062e-05,32
146,8.20159912109375e-05,2.0742416381835938e-05,1.6689300537109375e-05,2.9087066650390625e-05,1.8358230590820312e-05,1.7642974853515625e-05,32
147,2.7894973754882812e-05,1.8835067749023438e-05,1.6450881958007812e-05,2.6464462280273438e-05,1.8596649169921875e-05,1.621246337890625e-05,32
148,3.0040740966796875e-05,1.9073486328125e-05,1.7404556274414062e-05,4.00543212890625e-05,2.0265579223632812e-05,1.8358230590820312e-05,32
149,6.175041198730469e-05,2.09808349609375e-05,1.9550323486328125e-05,3.552436828613281e-05,1.8596649169921875e-05,2.0503997802734375e-05,32
150,1.9073486328125e-05,9.059906005859375e-06,7.62939453125e-06,1.0013580322265625e-05,7.62939453125e-06,7.3909759521484375e-06,32
151,2.8133392333984375e-05,2.4080276489257812e-05,1.6927719116210938e-05,2.8371810913085938e-05,2.3603439331054688e-05,1.239776611328125e-05,32
152,2.09808349609375e-05,9.775161743164062e-06,7.867813110351562e-06,9.775161743164062e-06,7.867813110351562e-06,8.106231689453125e-06,32
153,1.0251998901367188e-05,7.62939453125e-06,7.62939453125e-06,1.0728836059570312e-05,1.049041748046875e-05,8.106231689453125e-06,32
154,1.0251998901367188e-05,8.106231689453125e-06,9.059906005859375e-06,1.621246337890625e-05,8.106231689453125e-06,7.62939453125e-06,32
155,2.6226043701171875e-05,1.1205673217773438e-05,1.4066696166992188e-05,3.3855438232421875e-05,1.811981201171875e-05,1.5735626220703125e-05,32
156,3.266334533691406e-05,1.3113021850585938e-05,1.2159347534179688e-05,1.4066696166992188e-05,7.867813110351562e-06,7.867813110351562e-06,32
157,1.1205673217773438e-05,7.62939453125e-06,1.049041748046875e-05,1.7404556274414062e-05,7.867813110351562e-06,7.3909759521484375e-06,32
158,2.09808349609375e-05,8.106231689453125e-06,7.62939453125e-06,1.0728836059570312e-05,9.5367431640625e-06,9.5367431640625e-06,32
159,1.0728836059570312e-05,2.3126602172851562e-05,1.049041748046875e-05,1.1444091796875e-05,7.867813110351562e-06,7.3909759521484375e-06,32
160,1.1682510375976562e-05,7.867813110351562e-06,7.62939453125e-06,1.0013580322265625e-05,8.344650268554688e-06,9.298324584960938e-06,32
